,id,abstract,keys,#tokens,#keys
1633,1821,Performance design and control of a series-parallel CL/sup 2/-type resonant DC/DC converter The three-element resonant network has various topological alternatives one of which a prospective compound topology is investigated in detail. The converter uses one capacitor C and two inductors L/sup 2 to form a compound type CL/sup 2 network. Various advantages and limitations of the converter are detailed and a new design procedure for such converters is also introduced. The converter may be controlled by varying the switching frequency or by pulse-width modulation. An experimental prototype has been produced and an excellent performance in the lagging power-factor mode has been confirmed,"['series-parallel resonant DC/DC power converter', 'three-element resonant network', 'capacitor', 'inductors', 'design procedure', 'switching frequency', 'pulse-width modulation', 'performance', 'lagging power factor mode', 'bridge circuits', 'DC-DC power convertors', 'electric current control', 'PWM power convertors', 'resonant power convertors', 'switching circuits', 'voltage control']",102,16
1634,1822,Single-phase half-bridge converter topology for power quality compensation A high power factor half-bridge rectifier with neutral point switch clamped scheme is proposed. Three power switches are employed in the proposed rectifier. Two PWM control schemes are used to draw a sinusoidal line current with low current distortion. The control signals of the power switches are derived from the DC link voltage balance compensator line current controller and DC link voltage regulator. The hysteresis current control scheme is employed to track the line current command. The proposed control scheme and the circuit configuration can be applied to the active power filter to eliminate the harmonic currents and compensate the reactive power generated from the nonlinear load. Analytical and experimental results are included to illustrate the validity and effectiveness of the proposed control scheme,"['single-phase half-bridge rectifier topology', 'neutral point switch clamped scheme', 'PWM control schemes', 'power quality compensation', 'sinusoidal line current', 'current distortion', 'power switches control signals', 'DC link voltage balance compensator', 'line current controller', 'DC link voltage regulator', 'hysteresis current control scheme', 'line current command tracking', 'harmonic currents elimination', 'circuit configuration', 'AC-DC power convertors', 'bridge circuits', 'electric current control', 'harmonic distortion', 'power conversion harmonics', 'power supply quality', 'power system control', 'PWM power convertors', 'rectifying circuits', 'switching circuits', 'voltage control']",132,25
1635,1823,Single-phase shunt active power filter with harmonic detection An advanced active power filter for the compensation of instantaneous harmonic current components in nonlinear current loads is presented. A signal processing technique using an adaptive neural network algorithm is applied for the detection of harmonic components generated by nonlinear current loads and it can efficiently determine the instantaneous harmonic components in real time. The validity of this active filtering processing system to compensate current harmonics is substantiated by simulation results,"['single-phase shunt active power filter', 'harmonic detection', 'instantaneous harmonic current components compensation', 'nonlinear current loads', 'signal processing technique', 'adaptive neural network algorithm', 'instantaneous harmonic components', 'simulation', 'active filters', 'compensation', 'control system analysis', 'control system synthesis', 'harmonic distortion', 'load (electric)', 'neurocontrollers', 'power harmonic filters', 'power system control', 'power system harmonics']",79,18
1636,1824,Parallel operation of capacity-limited three-phase four-wire active power filters Three-phase four-wire active power filters APFs are presented that can be paralleled to enlarge the system capacity and reliability. The APF employs the PWM four-leg voltage-source inverter. A decoupling control approach for the leg connected to the neutral line is proposed such that the switching of all legs has no interaction. Functions of the proposed APF include compensation of reactive power harmonic current unbalanced power and zero-sequence current of the load. The objective is to achieve unity power factor balanced line current and zero neutral-line current. Compensation of all components is capacity-limited co-operating with the cascaded load current sensing scheme. Multiple APFs can be paralleled to share the load power without requiring any control interconnection. In addition to providing the theoretic bases and detailed design of the APFs two 6 kVA APFs are implemented. The effectiveness of the proposed method is validated with experimental results,"['capacity-limited three-phase four-wire active power filters', 'parallel operation', 'PWM four-leg voltage-source inverter', 'decoupling control approach', 'leg switching', 'control design', 'reactive power compensation', 'harmonic current compensation', 'unbalanced power compensation', 'zero-sequence load current compensation', 'unity power factor', 'balanced line current', 'zero neutral-line current', 'load power sharing', 'control performance', '6 kVA', 'active filters', 'compensation', 'control system synthesis', 'DC-AC power convertors', 'electric current control', 'power harmonic filters', 'power supply quality', 'power system control', 'power system harmonics', 'PWM invertors', 'reactive power control']",154,27
1637,1825,Fuzzy logic controlled shunt active power filter for power quality improvement The simulation and experimental study of a fuzzy logic controlled three-phase shunt active power filter to improve power quality by compensating harmonics and reactive power required by a nonlinear load is presented. The advantage of fuzzy control is that it is based on a linguistic description and does not require a mathematical model of the system. The fuzzy control scheme is realised on an inexpensive dedicated micro-controller INTEL 8031 based system. The compensation process is based on sensing line currents only an approach different from conventional methods which require harmonics or reactive volt-ampere requirement of the load. The performance of the fuzzy logic controller is compared with a conventional PI controller. The dynamic behavior of the fuzzy controller is found to be better than the conventional PI controller. PWM pattern generation is based on carrierless hysteresis based current control to obtain the switching signals. Various simulation and experimental results are presented under steady state and transient conditions,"['three-phase shunt active power filter', 'harmonics compensation', 'reactive power compensation', 'nonlinear load', 'micro-controller', 'PWM pattern generation', 'carrierless hysteresis based current control', 'switching signals', 'power quality improvement', 'fuzzy logic control simulation', 'control performance', 'active filters', 'compensation', 'control system analysis', 'fuzzy control', 'microcontrollers', 'power harmonic filters', 'power supply quality', 'power system control', 'power system harmonics', 'reactive power control']",168,21
1638,1826,Modeling shape and topology of low-resolution density maps of biological macromolecules We develop an efficient way of representing the geometry and topology of volumetric datasets of biological structures from medium to low resolution aiming at storing and querying them in a database framework. We make use of a new vector quantization algorithm to select the points within the macromolecule that best approximate the probability density function of the original volume data. Connectivity among points is obtained with the use of the alpha shapes theory. This novel data representation has a number of interesting characteristics such as 1 it allows us to automatically segment and quantify a number of important structural features from low-resolution maps such as cavities and channels opening the possibility of querying large collections of maps on the basis of these quantitative structural features 2 it provides a compact representation in terms of size 3 it contains a subset of three-dimensional points that optimally quantify the densities of medium resolution data and 4 a general model of the geometry and topology of the macromolecule as opposite to a spatially unrelated bunch of voxels is easily obtained by the use of the alpha shapes theory,"['geometry', 'topology', 'volumetric datasets', 'biological structures', 'database framework', 'vector quantization algorithm', 'low-resolution density maps', 'biological macromolecules', 'modeling', 'probability density function', 'data representation', 'structural features', 'cavities', 'channels', 'connectivity', 'compact representation', 'three-dimensional points', 'medium resolution data', 'general model', 'original volume data', 'alpha shapes theory', 'biology computing', 'data models', 'information services', 'macromolecules', 'molecular biophysics', 'physiological models', 'probability', 'topology', 'vectors']",196,30
1639,1827,Gossip is synteny Incomplete gossip and the syntenic distance between genomes The syntenic distance between two genomes is given by the minimum number of fusions fissions and translocations required to transform one into the other ignoring the order of genes within chromosomes. Computing this distance is NP-hard. In the present work we give a tight connection between syntenic distance and the incomplete gossip problem a novel generalization of the classical gossip problem. In this problem there are n gossipers each with a unique piece of initial information they communicate by phone calls in which the two participants exchange all their information. The goal is to minimize the total number of phone calls necessary to inform each gossiper of his set of relevant gossip which he desires to learn. As an application of the connection between syntenic distance and incomplete gossip we derive an O(2/sup O(n log n algorithm to exactly compute the syntenic distance between two genomes with at most n chromosomes each. Our algorithm requires O(n/sup 2/+2/sup O(d log d time when this distance is d improving the O(n/sup 2/+2(O(d//sup 2 running time of the best previous exact algorithm,"['syntenic distance', 'genomes', 'NP-hard', 'incomplete gossip problem', 'comparative genomics', 'running time', 'chromosomes', 'algorithm theory', 'biology computing', 'cellular biophysics', 'computational complexity']",190,11
1640,1828,Exploiting structure in quantified formulas We study the computational problem find the value of the quantified formula obtained by quantifying the variables in a sum of terms. The sum can be based on any commutative monoid the quantifiers need only satisfy two simple conditions and the variables can have any finite domain. This problem is a generalization of the problem given a sum-of-products of terms find the value of the sum studied by R.E. Stearns and H.B. Hunt III 1996). A data structure called a structure tree is defined which displays information about subproblems that can be solved independently during the process of evaluating the formula. Some formulas have good structure trees which enable certain generic algorithms to evaluate the formulas in significantly less time than by brute force evaluation. By generic algorithm we mean an algorithm constructed from uninterpreted function symbols quantifier symbols and monoid operations. The algebraic nature of the model facilitates a formal treatment of local reductions based on the local replacement of terms. Such local reductions preserve formula structure in the sense that structure trees with nice properties transform into structure trees with similar properties. These local reductions can also be used to transform hierarchical specified problems with useful structure into hierarchically specified problems having similar structure,"['quantified formulas', 'structure exploitation', 'commutative monoid', 'data structure', 'structure tree', 'satisfiability problems', 'constraint satisfaction problems', 'dynamic programming', 'computational complexity', 'generic algorithms', 'function symbols', 'quantifier symbols', 'monoid operations', 'hierarchically specified problems', 'computational complexity', 'constraint theory', 'data structures', 'dynamic programming', 'genetic algorithms']",211,19
1641,1829,Improved approximation of Max-Cut on graphs of bounded degree Let alpha approximately=0.87856 denote the best approximation ratio currently known for the Max-Cut problem on general graphs. We consider a semidefinite relaxation of the Max-Cut problem round it using the random hyperplane rounding technique of M.X. Goemans and D.P. Williamson 1995 and then add a local improvement step. We show that for graphs of degree at most Delta  our algorithm achieves an approximation ratio of at least alpha + epsilon  where epsilon 0 is a constant that depends only on Delta .. Using computer assisted analysis we show that for graphs of maximal degree 3 our algorithm obtains an approximation ratio of at least 0.921 and for 3-regular graphs the approximation ratio is at least 0.924. We note that for the semidefinite relaxation of Max-Cut used by Goemans and Williamson the integrality gap is at least 1/0.885 even for 2-regular graphs,"['Max-Cut approximation', 'semidefinite relaxation', 'approximation ratio', 'computer assisted analysis', '2-regular graphs', 'bounded degree graph', 'best approximation ratio', 'computational geometry', 'graph theory', 'probability']",150,10
1642,1830,Approximation of pathwidth of outerplanar graphs There exists a polynomial time algorithm to compute the pathwidth of outerplanar graphs but the large exponent makes this algorithm impractical. In this paper we give an algorithm that given a biconnected outerplanar graph G finds a path decomposition of G of pathwidth at most twice the pathwidth of G plus one. To obtain the result several relations between the pathwidth of a biconnected outerplanar graph and its dual are established,"['pathwidth approximation', 'outerplanar graphs', 'polynomial time algorithm', 'biconnected outerplanar graph', 'path decomposition', 'approximation theory', 'computational geometry', 'graph theory']",77,8
1643,1831,Fast broadcasting and gossiping in radio networks We establish an O(n log/sup 2 n upper bound on the time for deterministic distributed broadcasting in multi-hop radio networks with unknown topology. This nearly matches the known lower bound of Omega n log n). The fastest previously known algorithm for this problem works in time O(n/sup 3/2/). Using our broadcasting algorithm we develop an O(n/sup 3/2 log/sup 2 n algorithm for gossiping in the same network model,"['fast broadcasting', 'upper bound', 'deterministic distributed broadcasting', 'gossiping', 'radio networks', 'computational complexity', 'deterministic algorithms', 'radio networks']",75,8
1644,1832,A linear time algorithm for recognizing regular Boolean functions A positive or monotone Boolean function is regular if its variables are naturally ordered left to fight by decreasing strength so that shifting the nonzero component of any true vector to the left always yields another true vector. This paper considers the problem of recognizing whether a positive function f is regular where f is given by min T(f the set of all minimal true vectors of f). We propose a simple linear time i.e. O(n|min T(f)|)-time algorithm for it. This improves upon the previous algorithm by J.S. Provan and M.O. Ball 1988 which requires O(n/sup 2/|min T(f)| time. As a corollary we also present an O(n(n+|min T(f)|))-time algorithm for the recognition problem of 2-monotonic functions,"['linear time algorithm', 'regular Boolean functions', 'monotone Boolean function', 'nonzero component', 'true vector', 'positive function', '2-monotonic functions', 'Boolean functions', 'threshold logic']",125,9
1645,1833,British Standard 7666 as a framework for geocoding land and property information the UK The article examines the role of British Standard 7666 in the development of a national framework for geocoding land and property information in the United Kingdom. The author assesses how local authorities and other agencies concerned with property and address datasets are coping with the introduction of British Standard 7666 and examines the prospects and limitations of this development. British Standard 7666 has four parts comprising specifications for street gazetteer land and property gazetteer addresses and public rights of way. The organisation coordinating the introduction of British Standard 7666 Improvement and Development Agency IDeA is also overseeing the development and maintenance of a National Land and Property Gazetteer NLPG based on British Standard 7666. The introduction of the new addressing standard has mainly been prompted by Britain's effort to set up a national cadastral service to replace the obsolescent property registration system currently in place,"['British Standard 7666', 'geocoding', 'property information', 'land information', 'UK', 'national framework', 'United Kingdom', 'local authorities', 'address datasets', 'property datasets', 'street gazetteer', 'property gazetteer', 'land gazetteer', 'addresses', 'public rights of way', 'Improvement and Development Agency', 'IDeA', 'National Land and Property Gazetteer', 'NLPG', 'addressing standard', 'national cadastral service', 'property registration system', 'land information systems', 'encoding', 'geographic information systems', 'government policies', 'standards', 'town and country planning']",159,28
1646,1834,A formal model of correctness in a cadastre A key issue for cadastral systems is the maintenance of their correctness. Correctness is defined to be the proper correspondence between the valid legal situation and the content of the cadastre. This correspondence is generally difficult to achieve since the cadastre is not a complete representation of all aspects influencing the legal situation in reality. The goal of the paper is to develop a formal model comprising representations of the cadastre and of reality that allows the simulation and investigation of cases where this correspondence is potentially violated. For this purpose the model consists of two parts the first part represents the valid legal situation and the second part represents the cadastre. This makes it feasible to mark the differences between reality and the cadastre. The marking together with the two parts of the model facilitate the discussion of issues in real-world cadastral systems where incorrectness occurs. In order to develop a formal model the paper uses the transfer of ownership of a parcel between two persons as minimal case study. The foundation for the formalization is a modern version of the situation calculus. The focus moves from the analysis of the cadastre to the preparation of a conceptual and a formalized model and the implementation of a prototype,"['formal correctness model', 'cadastre', 'cadastral systems', 'correctness maintenance', 'legal situation', 'formal model', 'transfer of ownership', 'minimal case study', 'situation calculus', 'formalized model', 'cartography', 'formal languages', 'formal verification', 'geography', 'law administration', 'logic programming', 'town and country planning']",217,17
1647,1835,Establishing an urban digital cadastre analytical reconstruction of parcel boundaries A new method for generating a spatially accurate legally supportive and operationally efficient cadastral database of the urban cadastral reality is described. The definition and compilation of an accurate cadastral database achieving a standard deviation smaller than 0.1 m is based on an analytical reconstruction of cadastral boundaries rather than on the conventional field reconstruction process. The new method is based on GPS control points and traverse networks for providing the framework the old field books for defining the links between the various original ground features and a geometrical and cadastral adjustment process as the conceptual basis. A pilot project that was carried out in order to examine and evaluate the new method is described,"['urban digital cadastre', 'analytical reconstruction', 'parcel boundaries', 'spatially accurate cadastral database', 'urban cadastral reality', 'standard deviation', 'field reconstruction process', 'GPS control points', 'traverse networks', 'old field books', 'ground features', 'cadastral adjustment process', 'land information systems', 'LIS', 'geographic information systems', 'cartography', 'geographic information systems', 'terrain mapping', 'town and country planning', 'visual databases']",125,20
1648,1836,Parcel boundary identification with computer-assisted boundary overlay process for Taiwan The study investigates the design of a process for parcel boundary identification with cadastral map overlay using the principle of least squares. The objective of this research is to provide an objective tool for boundary identification survey. The proposed process includes an adjustment model a weighting scheme and other related operations. A numerical example is included,"['parcel boundary identification', 'computer assisted boundary overlay process', 'Taiwan', 'cadastral map overlay', 'objective tool', 'boundary identification survey', 'adjustment model', 'weighting scheme', 'Gauss-Marker model', 'geographic information system', 'weighted least squares adjustment', 'cartography', 'geographic information systems', 'least squares approximations', 'town and country planning']",66,15
1649,1837,A review of methodologies used in research on cadastral development World-wide much attention has been given to cadastral development. As a consequence of experiences made during recent decades several authors have stated the need for research in the domain of cadastre and proposed methodologies to be used. The paper contributes to the acceptance of research methodologies needed for cadastral development and thereby enhances theory in the cadastral domain. The paper reviews nine publications on cadastre and identifies the methodologies used. The review focuses on the institutional social political and economic aspects of cadastral development rather than on the technical aspects. The main conclusion is that the methodologies used are largely those of the social sciences. That agrees with the notion that cadastre relates as much to people and institutions as it relates to land and that cadastral systems are shaped by social political and economic conditions as well as technology. Since the geodetic survey profession has been the keeper of the cadastre geodetic surveyors will have to deal ever more with social science matters a fact that universities will have to consider,"['cadastral development methodologies', 'cadastre', 'research methodologies', 'political aspects', 'economic aspects', 'social sciences', 'economic conditions', 'geodetic survey profession', 'geodetic surveyors', 'land registration', 'case study', 'cartography', 'geodesy', 'government data processing', 'politics', 'socio-economic effects', 'town and country planning']",182,17
1650,1838,Anticipating the further development of cadastral systems Although the paper recognises the merits of the evolution of cadastral systems towards an increased capability over time it promotes a radical introduction or overhaul of existing cadastral systems. It encourages the development of a capability to cope with some key drivers of major change. These have been identified as globalisation the advent of fully automated cadastral environments improved decentralised methods of governance and greatly improved service delivery of future cadastral systems to a wide range of users. The paper promotes the registration of title supported by government guarantee as an effective means for rapidly introducing cadastral systems to facilitate globally competitive land markets in developing countries. In developing automated environments for cadastral systems the need to completely re-engineer and redesign cadastral systems to meet basic cadastral principles and responsiveness to individual user needs is promoted. In this environment highly decentralised cadastral operations and administration combined with light regulatory control are advocated as a future governance strategy. With regard to the level of services to users an emphasis on recognising and serving the future needs of users is seen as essential. International and national professional and user organisations involved in land administration are seen as an important vehicle for developing strategies and providing evaluation to guide the over-arching development of cadastral systems around the world,"['cadastral systems development', 'globalisation', 'automated cadastral environments', 'decentralised governance', 'service delivery', 'government guarantee', 'globally competitive land markets', 'developing countries', 'automated environments', 'cadastral principles', 'user needs', 'highly decentralised cadastral operations', 'light regulatory control', 'future governance strategy', 'future user needs', 'professional organisations', 'user organisations', 'land administration', 'cartography', 'government data processing', 'management of change', 'real estate data processing', 'systems re-engineering', 'town and country planning']",222,24
1651,1839,The dynamic aspect of land administration an often-forgotten component in system design Although the establishment of a land administration system is enough of a challenge as it is the task of keeping the system up to date with developments in society is even more challenging. Initial adjudication and cadastral mapping basically record land tenure as it exists at a given moment i.e. the static situation. The paper aims to analyse the developments that might occur in a society with respect to tenure value and use of land. These developments constitute a dynamic component of land administration. As land administration systems have to serve society on a long-term basis and normally have a long-term return on investment the author recommends taking into account both the static and dynamic component when designing land administration systems,"['dynamic aspect', 'system design', 'land administration system', 'societal developments', 'adjudication', 'cadastral mapping', 'land tenure', 'static situation', 'return on investment', 'static component', 'dynamic component', 'cartography', 'socio-economic effects', 'systems analysis', 'town and country planning']",133,15
1652,1840,Too much middleware The movement from client-server computing to multi-tier computing has created a potpourri of so-called middleware systems including application servers workflow products EAI systems ETL systems and federated data systems. We argue that the explosion in middleware has created a myriad of poorly integrated systems with overlapping functionality. The world would be well served by considerable consolidation and we present some of the ways this might happen. Some of the points covered in the article have been previously explored by P. Bernstein 1996,"['client-server computing', 'multi-tier computing', 'middleware systems', 'application servers', 'workflow products', 'EAI systems', 'ETL systems', 'federated data systems', 'poorly integrated systems', 'overlapping functionality', 'application program interfaces', 'client-server systems', 'distributed databases', 'distributed object management', 'workflow management software']",85,15
1653,1841,The XML typechecking problem When an XML document conforms to a given type e.g. a DTD or an XML schema type it is called a valid document. Checking if a given XML document is valid is called the validation problem and is typically performed by a parser hence validating parser more precisely it is performed right after parsing by the same program module. In practice however XML documents are often generated dynamically by some program checking whether all XML documents generated by the program are valid WRT a given type is called the typechecking problem. While a validation analyzes an XML document a type checker analyzes a program and the problem's difficulty is a function of the language in which that program is expressed. The XML typechecking problem has been investigated recently and the XQuery Working Group adopted some of these techniques for typechecking XQuery. All these techniques however have limitations which need to be understood and further explored and investigated. We define the XML typechecking problem and present current approaches to typechecking discussing their limitations,"['XML typechecking problem', 'XML document', 'validation', 'XQuery', 'hypermedia markup languages']",176,5
1654,1842,The role of B2B engines in B2B integration architectures Semantic B2B integration architectures must enable enterprises to communicate standards-based B2B events like purchase orders with any potential trading partner. This requires not only back end application integration capabilities to integrate with e.g. enterprise resource planning ERP systems as the company-internal source and destination of B2B events but also a capability to implement every necessary B2B protocol like electronic data interchange EDI RosettaNet as well as more generic capabilities like Web services WS). This paper shows the placement and functionality of B2B engines in semantic B2B integration architectures that implement a generic framework for modeling and executing any B2B protocol. A detailed discussion shows how a B2B engine can provide the necessary abstractions to implement any standard-based B2B protocol or any trading partner specific specialization,"['B2B engines', 'semantic B2B integration architectures', 'standards-based B2B event communication', 'purchase orders', 'trading partner', 'ERP systems', 'EDI', 'RosettaNet', 'Web services', 'modeling', 'business communication', 'electronic commerce', 'electronic data interchange', 'Internet', 'protocols']",134,15
1655,1843,Supply chain infrastructures system integration and information sharing The need for supply chain integration SCI methodologies has been increasing as a consequence of the globalization of production and sales and the advancement of enabling information technologies. In this paper we describe our experience with implementing and modeling SCIs. We present the integration architecture and the software components of our prototype implementation. We then discuss a variety of information sharing methodologies. Then within the framework of a multi-echelon supply chain process model spanning multiple organizations we summarize research on the benefits of intraorganizational knowledge sharing and we discuss performance scalability,"['supply chain integration', 'supply chain infrastructures', 'system integration', 'information sharing', 'globalization', 'production', 'sales', 'software components', 'multi-echelon supply chain process model', 'multiple organizations', 'intraorganizational knowledge sharing', 'performance scalability', 'client-server systems', 'decision support systems', 'electronic data interchange', 'manufacturing resources planning', 'production control']",99,17
1656,1844,A multi-agent system infrastructure for software component marketplace an ontological perspective In this paper we introduce a multi-agent system architecture and an implemented prototype for a software component marketplace. We emphasize the ontological perspective by discussing ontology modeling for the component marketplace UML extensions for ontology modeling and the idea of ontology transfer which makes the multi-agent system adapt itself to dynamically changing ontologies,"['multi-agent system architecture', 'software component marketplace', 'ontology modeling', 'UML extensions', 'ontology transfer', 'dynamically changing ontologies', 'adaptation', 'electronic commerce', 'knowledge engineering', 'multi-agent systems', 'object-oriented programming', 'software libraries', 'specification languages']",64,13
1657,1845,Business data management for business-to-business electronic commerce Business-to-business electronic commerce B2B EC opens up new possibilities for trade. For example new business partners from around the globe can be found their offers can be compared even complex negotiations can be conducted electronically and a contract can be drawn up and fulfilled via an electronic marketplace. However sophisticated data management is required to provide such facilities. In this paper the results of a multi-national project on creating a business-to-business electronic marketplace for small and medium-sized enterprises are presented. Tools for information discovery protocol-based negotiations and monitored contract enactment are provided and based on a business data repository. The repository integrates heterogeneous business data with business communication. Specific problems such as multilingual nature data ownership and traceability of contracts and related negotiations are addressed and it is shown that the present approach provides efficient business data management for B2B EC,"['business-to-business electronic commerce', 'business data management', 'electronic marketplace', 'small and medium-sized enterprises', 'multi-national project', 'information discovery', 'protocol-based negotiations', 'monitored contract enactment', 'business data repository', 'heterogeneous business data', 'business communication', 'data ownership', 'multilingual system', 'traceability', 'business communication', 'contracts', 'electronic commerce']",148,17
1658,1846,Semantic B2B integration issues in ontology-based approaches Solving queries to support e-commerce transactions can involve retrieving and integrating information from multiple information resources. Often users don't care which resources are used to answer their query. In such situations the ideal solution would be to hide from the user the details of the resources involved in solving a particular query. An example would be providing seamless access to a set of heterogeneous electronic product catalogues. There are many problems that must be addressed before such a solution can be provided. In this paper we discuss a number of these problems indicate how we have addressed these and go on to describe the proof-of-concept demonstration system we have developed,"['e-commerce transactions', 'queries', 'information integration', 'information retrieval', 'multiple information resources', 'heterogeneous electronic product catalogues', 'ontology-based approaches', 'semantic B2B integration', 'client-server systems', 'distributed databases', 'electronic commerce', 'knowledge engineering', 'nomenclature', 'query processing']",117,14
1659,1847,Conceptual modeling and specification generation for B2B business processes based on ebXML In order to support dynamic setup of business processes among independent organizations a formal standard schema for describing the business processes is basically required. The ebXML framework provides such a specification schema called BPSS Business Process Specification Schema which is available in two standalone representations a UML version and an XML version. The former however is not intended for the direct creation of business process specifications but for defining specification elements and their relationships required for creating an ebXML-compliant business process specification. For this reason it is very important to support conceptual modeling that is well organized and directly matched with major modeling concepts. This paper deals with how to represent and manage B2B business processes using UML-compliant diagrams. The major challenge is to organize UML diagrams in a natural way that is well suited to the business process meta-model and then to transform the diagrams into an XML version. This paper demonstrates the usefulness of conceptually modeling business processes by prototyping a business process editor tool called ebDesigner,"['B2B business processes', 'ebXML', 'conceptual modeling', 'specification generation', 'formal standard schema', 'Business Process Specification Schema', 'UML-compliant diagrams', 'meta model', 'ebDesigner', 'business process editor', 'electronic commerce', 'formal specification', 'hypermedia markup languages', 'specification languages']",181,14
1660,1848,Contracting in the days of ebusiness Putting electronic business on a sound foundation-model theoretically as well as technologically-is a central challenge for research as well as commercial development. This paper concentrates on the discovery and negotiation phase of concluding an agreement based on a contract. We present a methodology for moving seamlessly from a many-to-many relationship in the discovery phase to a one-to-one relationship in the contract negotiation phase. Making the content of contracts persistent is achieved by reconstructing contract templates by means of mereologic logic of the whole-part relation). Possibly nested sub-structures of the contract template are taken as a basis for negotiation in a dialogical way. For the negotiation itself the contract templates are extended by implications logical and sequences topical,"['electronic business', 'discovery phase', 'contracting', 'many-to-many relationship', 'one-to-one relationship', 'contract negotiation phase', 'mereologic', 'contract templates', 'nested sub-structure', 'sequences', 'implications', 'contracts', 'electronic commerce']",123,13
1661,1849,An active functionality service for e-business applications Service based architectures are a powerful approach to meet the fast evolution of business rules and the corresponding software. An active functionality service that detects events and involves the appropriate business rules is a critical component of such a service-based middleware architecture. In this paper we present an active functionality service that is capable of detecting events in heterogeneous environments it uses an integral ontology-based approach for the semantic interpretation of heterogeneous events and data and provides notifications through a publish/subscribe notification mechanism. The power of this approach is illustrated with the help of an auction application and through the personalization of car and driver portals in Internet-enabled vehicles,"['active functionality service', 'e-business applications', 'business rules', 'software', 'event detection', 'service-based middleware architecture', 'heterogeneous environments', 'ontology based approach', 'semantic interpretation', 'publish/subscribe notification mechanism', 'auction application', 'personalized car portals', 'personalized driver portals', 'Internet-enabled vehicles', 'client-server systems', 'driver information systems', 'electronic commerce', 'information dissemination', 'Internet', 'knowledge engineering', 'online front-ends']",116,21
1662,1850,The n-tier hub technology During 2001 the Enterprise Engineering Laboratory at George Mason University was contracted by the Boeing Company to develop an eHub capability for aerospace suppliers in Taiwan. In a laboratory environment the core technology was designed developed and tested and now a large first-tier aerospace supplier in Taiwan is commercializing the technology. The project objective was to provide layered network and application services for transporting XML-based business transaction flows across multi-tier heterogeneous data processing environments. This paper documents the business scenario the eHub application and the network transport mechanisms that were used to build the n-tier hub. In contrast to most eHubs this solution takes the point of view of suppliers pushing data in accordance with supplier requirements hence enhancing the probability of supplier adoption. The unique contribution of this project is the development of an eHub that meets the needs of small and medium enterprises SMEs and first-tier suppliers,"['n-tier hub technology', 'aerospace suppliers', 'Boeing Company', 'Taiwan', 'XML-based business transaction flows', 'multi-tier heterogeneous data processing environments', 'business scenario', 'network transport mechanisms', 'supplier adoption', 'small and medium enterprises', 'first-tier suppliers', 'aerospace industry', 'electronic commerce', 'hypermedia markup languages', 'transaction processing']",153,15
1663,1851,"Supporting global user profiles through trusted authorities Personalization generally refers to making a Web site more responsive to the unique and individual needs of each user. We argue that for personalization to work effectively detailed and interoperable user profiles should be globally available for authorized sites and these profiles should dynamically reflect changes in user interests. Creating user profiles from user click-stream data seems to be an effective way of generating detailed and dynamic user profiles. However a user profile generated in this way is available only on the computer where the user accesses his browser and is inaccessible when the same user works on a different computer. On the other hand integration of the Internet with telecommunication networks has made it possible for the users to connect to the Web with a variety of mobile devices as well as desktops. This requires that user profiles should be available to any desktop or mobile device on the Internet that users choose to work with. In this paper we address these problems through the concept of trusted authority"". A user agent at the client side that captures the user click stream dynamically generates a navigational history log file in Extensible Markup Language XML). This log file is then used to produce user profiles in a resource description framework RDF). A user's right to privacy is provided through the Platform for Privacy Preferences P3P standard. User profiles are uploaded to the trusted authority and served next time the user connects to the Web","['global user profiles', 'trusted authorities', 'personalization', 'Web site', 'Internet', 'telecommunication networks', 'mobile device', 'user agent', 'user click stream', 'navigational history log file', 'XML', 'resource description framework', 'privacy', 'Platform for Privacy Preferences standard', 'namespace qualifier', 'globally unique user ID/password identification', 'client-server systems', 'data privacy', 'file servers', 'hypermedia markup languages', 'information needs', 'information resources', 'Internet', 'online front-ends']",251,24
1664,1852,The design and performance evaluation of alternative XML storage strategies This paper studies five strategies for storing XML documents including one that leaves documents in the file system three that use a relational database system and one that uses an object manager. We implement and evaluate each approach using a number of XQuery queries. A number of interesting insights are gained from these experiments and a summary of the advantages and disadvantages of the approaches is presented,"['XML document storage', 'file system', 'relational database system', 'object manager', 'performance evaluation', 'XQuery queries', 'hypermedia markup languages', 'object-oriented databases', 'query processing', 'relational databases', 'storage management']",77,11
1665,1853,CherylAnn Silberer all about process accounting technologist Silberer's company CompLete is making a specialty of workflow process analysis,"['CompLete', 'workflow process analysis', 'accounting technologist', 'accounting', 'workflow management software']",18,5
1666,1854,Software Technology looking for quality accountants Software Technology wants to turn 23 years of reselling experience in the legal business into an asset in the accounting market,"['Software Technology', 'reselling', 'accounting market', 'accounting']",27,4
1667,1855,Distribution software ROI is king Middle-market accounting software vendors are taking to the open road by way of souped-up distribution suites that can track product as it wends its way from warehouse floor to customer site. Integration provides efficiencies and cost savings,"['accounting software', 'warehouse management', 'distribution', 'accounting', 'goods distribution', 'stock control', 'warehouse automation']",42,7
1668,1856,Tax forms CD or not CD The move from CD to the Web looks unstoppable. Besides counting how many thousands of electronic tax forms they offer vendors are rapidly moving those documents to the Web,"['electronic tax forms', 'Web', 'ATX Forms Zillion Forms', 'CCH Perform Plus H', 'Kleinrock Forms Library Plus', 'Nelco LaserLibrarian II', 'RIA eForm', 'STF Services Superform', 'Universal Tax Systems Forms Complete', 'accounting', 'tax preparation']",35,11
