,id,abstract,keys,#tokens,#keys
148,150,Speed accuracy and subjective satisfaction are the most common measures for evaluating the usability of search user interfaces. However these measures do not facilitate comparisons optimally and they leave some important aspects of search user interfaces uncovered. We propose new proportional measures to supplement the current ones. Search speed is a normalized measure for the speed of a search user interface expressed in answers per minute. Qualified search speed reveals the trade-off between speed and accuracy while immediate search accuracy addresses the need to measure success in typical web search behavior where only the first few results are interesting. The proposed measures are evaluated by applying them to raw data from two studies and comparing them to earlier measures. The evaluations indicate that they have desirable features.,"['accuracy', 'speed', 'usability evaluation', 'usability measure', 'Search user interface']",127,5
149,151,Valuable 3D graphical models such as high-resolution digital scans of cultural heritage objects may require protection to prevent piracy or misuse while still allowing for interactive display and manipulation by a widespread audience. We have investigated techniques for protecting 3D graphics content and we have developed a remote rendering system suitable for sharing archives of 3D models while protecting the 3D geometry from unauthorized extraction . The system consists of a 3D viewer client that includes low-resolution versions of the 3D models and a rendering server that renders and returns images of high-resolution models according to client requests. The server implements a number of defenses to guard against 3D reconstruction attacks such as monitoring and limiting request streams and slightly perturbing and distorting the rendered images. We consider several possible types of reconstruction attacks on such a rendering server and we examine how these attacks can be defended against without excessively compromising the interactive experience for non-malicious users.,"['security', '3D models', 'digital rights management', 'remote rendering']",158,4
150,152,In order to enable the widespread use of robots in home and office environments systems with natural interaction capabilities have to be developed. A prerequisite for natural interaction is the robot's ability to automatically recognize when and how long a person's attention is directed towards it for communication. As in open environments several persons can be present simultaneously the detection of the communication partner is of particular importance. In this paper we present an attention system for a mobile robot which enables the robot to shift its attention to the person of interest and to maintain attention during interaction. Our approach is based on a method for multi-modal person tracking which uses a pan-tilt camera for face recognition two microphones for sound source localization and a laser range finder for leg detection. Shifting of attention is realized by turning the camera into the direction of the person which is currently speaking. From the orientation of the head it is decided whether the speaker addresses the robot. The performance of the proposed approach is demonstrated with an evaluation. In addition qualitative results from the performance of the robot at the exhibition part of the ICVS'03 are provided.,"['Attention', 'Multi-modal person tracking', 'Human-robot-interaction']",196,3
151,153,In this paper we describe a framework for a personalization system to systematically induce desired emotion and attention related states and promote information processing in viewers of online advertising and e-commerce product information. Psychological Customization entails personalization of the way of presenting information user interface visual layouts modalities structures per user to create desired transient psychological effects and states such as emotion attention involvement presence persuasion and learning. Conceptual foundations and empiric evidence for the approach are presented.,"['E-commerce', 'personalization emotion', 'advertising', 'persuasion']",78,4
152,154,Today watermarking techniques have been extended from the multimedia context to relational databases so as to protect the ownership of data even after the data are published or distributed. However  all existing watermarking schemes for relational databases are secret key based  thus require a secret key to be presented in proof of ownership. This means that the ownership can only be proven once to the public e.g. to the court). After that the secret key is known to the public and the embedded watermark can be easily destroyed by malicious users. Moreover most of the existing techniques introduce distortions to the underlying data in the watermarking process either by modifying least significant bits or exchanging categorical values. The distortions inevitably reduce the value of the data. In this paper we propose a watermarking scheme by which the ownership of data can be publicly proven by anyone as many times as necessary. The proposed scheme is distortion-free  thus suitable for watermarking any type of data without fear of error constraints. The proposed scheme is robust against typical database attacks including tuple/attribute insertion/deletion ran-dom/selective value modification data frame-up and additive attacks,"['certificate', 'ownership protection', 'public verifiability', 'Relational database', 'watermark']",189,5
153,155,A person working with diverse information sources--with possibly different formats and information models--may recognize and wish to express conceptual structures that are not explicitly present in those sources. Rather than replicate the portions of interest and recast them into a single combined data source we leave base information where it is and superimpose a conceptual model that is appropriate to the task at hand. This superimposed model can be distinct from the model(s employed by the sources in the base layer. An application that superimposes a new conceptual model over diverse sources with varying capabilities needs to accommodate the various types of information and differing access protocols for the base information sources. The Superimposed Pluggable Architecture for Contexts and Excerpts SPARCE defines a collection of architectural abstractions placed between superimposed and base applications to demarcate and revisit information elements inside base sources and provide access to content and context for elements inside these sources. SPARCE accommodates new base information types without altering existing superimposed applications. In this paper we briefly introduce several superimposed applications that we have built and describe the conceptual model each superimposes. We then focus on the use of context in superimposed applications. We describe how SPARCE supports context and excerpts. We demonstrate how SPARCE facilitates building superimposed applications by describing its use in building our two quite diverse applications.,"['software architecture', 'context', 'superimposed information', 'excerpts', 'Conceptual modelling', 'SPARCE .']",223,6
154,156,Along with the development of multimedia and wireless networking technologies mobile multimedia applications are playing more important roles in information access. Quality of Service QoS is a critical issue in providing guaranteed service in a low bandwidth wireless environment. To provide Bluetooth-IP services with differentiated quality requirements a QoS-centric cascading mechanism is proposed in this paper. This innovative mechanism composed of intra-piconet resource allocation inter-piconet handoff and Bluetooth-IP access modules is based on the Bluetooth Network Encapsulation Protocol BNEP operation scenario. From our simulations the handoff connection time for a Bluetooth device is up to 11.84 s and the maximum average transmission delay is up to 4e-05 s when seven devices join a piconet simultaneously. Increasing the queue length for the Bluetooth-IP access system will decrease the traffic loss rate by 0.02 per 1000 IP packets at the expense of a small delay performance.,"['handoff', 'resource allocation', 'quality of service', 'Bluetooth-IP access system', 'BNEP protocol']",144,5
155,157,This paper describes a question answering system that is designed to capitalize on the tremendous amount of data that is now available online. Most question answering systems use a wide variety of linguistic resources. We focus instead on the redundancy available in large corpora as an important resource. We use this redundancy to simplify the query rewrites that we need to use and to support answer mining from returned snippets. Our system performs quite well given the simplicity of the techniques being utilized. Experimental results show that question answering accuracy can be greatly improved by analyzing more and more matching passages. Simple passage ranking and n-gram extraction techniques work well in our system making it efficient to use with many backend retrieval engines.,"['information retrieval', 'TREC QA', 'n-gram extraction techniques', 'question answering system', 'redundancy in large corpora', 'facilitates answer mining', 'automatic QA', 'information extraction', 'machine learning', 'natural language processing', 'rewrite query', 'simple passage ranking']",123,12
156,158,To deal with the problem of too many results returned from an E-commerce Web database in response to a user query this paper proposes a novel approach to rank the query results. Based on the user query we speculate how much the user cares about each attribute and assign a corresponding weight to it. Then for each tuple in the query result each attribute value is assigned a score according to its desirableness to the user. These attribute value scores are combined according to the attribute weights to get a final ranking score for each tuple. Tuples with the top ranking scores are presented to the user first. Our ranking method is domain independent and requires no user feedback. Experimental results demonstrate that this ranking method can effectively capture a user's preferences.,"['QRRE', 'human factors', 'rank the query results', 'Query result ranking', 'many query result problem', 'query result ranking', 'PIR', 'E-commerce', 'attribute preference', 'experimentation', 'Attribute weight assignment', 'algorithms', 'attribute value', 'e-commerce web databases', 'design']",132,15
157,159,The heterogeneous Web exacerbates IR problems and short user queries make them worse. The contents of web documents are not enough to find good answer documents. Link information and URL information compensates for the insufficiencies of content information. However static combination of multiple evidences may lower the retrieval performance . We need different strategies to find target documents according to a query type. We can classify user queries as three categories the topic relevance task the homepage finding task and the service finding task. In this paper a user query classification scheme is proposed. This scheme uses the difference of distribution mutual information  the usage rate as anchor texts and the POS information for the classification. After we classified a user query we apply different algorithms and information for the better results. For the topic relevance task we emphasize the content information on the other hand for the homepage finding task we emphasize the Link information and the URL information. We could get the best performance when our proposed classification method with the OKAPI scoring algorithm was used.,"['web document', 'model', 'IR', 'Link Information', 'URL Information', 'query', 'Query Classification', 'task', 'information', 'improvement', 'Combination of Multiple Evidences', 'rate', 'frequency', 'URL']",178,14
158,160,In our research on superimposed information management we have developed applications where information elements in the superimposed layer serve to annotate comment restructure and combine selections from one or more existing documents in the base layer. Base documents tend to be unstructured or semi-structured HTML pages Excel spreadsheets and so on with marks delimiting selections. Selections in the base layer can be programmatically accessed via marks to retrieve content and context. The applications we have built to date allow creation of new marks and new superimposed elements that use marks but they have been browse-oriented and tend to expose the line between superimposed and base layers. Here we present a new access capability called bi-level queries that allows an application or user to query over both layers as a whole. Bi-level queries provide an alternative style of data integration where only relevant portions of a base document are mediated not the whole document and the superimposed layer can add information not present in the base layer. We discuss our framework for superimposed information management an initial implementation of a bi-level query system with an XML Query interface and suggest mechanisms to improve scalability and performance.,"['SPARCE', 'system', 'document', 'Superimposed information management', 'hyperlink', 'management', 'Information integration', 'query', 'Bi-level queries', 'METAXPath', 'implementation', 'information', 'superimposed', 'RIDPAD']",195,14
159,161,Most of the theoretical work on sampling has addressed the inversion of general traffic properties such as flow size distribution  average flow size or total number of flows. In this paper we make a step towards understanding the impact of packet sampling on individual flow properties. We study how to detect and rank the largest flows on a link. To this end we develop an analytical model that we validate on real traces from two networks. First we study a blind ranking method where only the number of sampled packets from each flow is known. Then we propose a new method protocol-aware ranking where we make use of the packet sequence number when available in transport header to infer the number of non-sampled packets from a flow and hence to improve the ranking. Surprisingly our analytical and experimental results indicate that a high sampling rate 10 and even more depending on the number of top flows to be ranked is required for a correct blind ranking of the largest flows. The sampling rate can be reduced by an order of magnitude if one just aims at detecting these flows or by using the protocol-aware method.,"['performance evaluation', 'Packet sampling', 'validation with real traces', 'largest flow detection and ranking']",195,4
160,162,Web navigation plays an important role in exploring public interconnected data sources such as life science data. A navigational query in the life science graph produces a result graph which is a layered directed acyclic graph DAG). Traversing the result paths in this graph reaches a target object set TOS). The challenge for ranking the target objects is to provide recommendations that reflect the relative importance of the retrieved object as well as its relevance to the specific query posed by the scientist. We present a metric layered graph PageRank lgPR to rank target objects based on the link structure of the result graph. LgPR is a modification of PageRank it avoids random jumps to respect the path structure of the result graph. We also outline a metric layered graph ObjectRank lgOR which extends the metric ObjectRank to layered graphs. We then present an initial evaluation of lgPR. We perform experiments on a real-world graph of life sciences objects from NCBI and report on the ranking distribution produced by lgPR. We compare lgPR with PageRank. In order to understand the characteristics of lgPR an expert compared the Top K target objects publications in the PubMed source produced by lgPR and a word-based ranking method that uses text features extracted from an external source such as Entrez Gene to rank publications.,"['Navigational Query', 'PageRank', 'Ranking', 'Link Analysis']",220,4
161,163,Vertical search is a promising direction as it leverages domain-specific knowledge and can provide more precise information for users. In this paper we study the Web object-ranking problem one of the key issues in building a vertical search engine. More specifically we focus on this problem in cases when objects lack relationships between different Web communities  and take high-quality photo search as the test bed for this investigation. We proposed two score fusion methods that can automatically integrate as many Web communities Web forums with rating information as possible. The proposed fusion methods leverage the hidden links discovered by a duplicate photo detection algorithm and aims at minimizing score differences of duplicate photos in different forums . Both intermediate results and user studies show the proposed fusion methods are practical and efficient solutions to Web object ranking in cases we have described. Though the experiments were conducted on high-quality photo ranking  the proposed algorithms are also applicable to other ranking problems such as movie ranking and music ranking,"['image search', 'Web objects', 'ranking']",168,3
162,164,While users disseminate various information in the open and widely distributed environment of the Semantic Web determination of who shares access to particular information is at the center of looming privacy concerns. We propose a real-world oriented information sharing system that uses social networks. The system automatically obtains users social relationships by mining various external sources. It also enables users to analyze their social networks to provide awareness of the information dissemination process. Users can determine who has access to particular information based on the social relationships and network analysis.,"['Information sharing', 'Social network']",90,2
163,165,Enterprises in the public and private sectors have been making their large spatial data archives available over the Internet . However interactive work with such large volumes of online spatial data is a challenging task. We propose two efficient approaches to remote access to large spatial data. First we introduce a client-server architecture where the work is distributed between the server and the individual clients for spatial query evaluation data visualization and data management. We enable the minimization of the requirements for system resources on the client side while maximizing system responsiveness as well as the number of connections one server can handle concurrently. Second for prolonged periods of access to large online data we introduce APPOINT an Approach for Peer-to-Peer Offloading the INTernet). This is a centralized peer-to-peer approach that helps Internet users transfer large volumes of online data efficiently. In APPOINT active clients of the client-server architecture act on the server's behalf and communicate with each other to decrease network latency improve service bandwidth and resolve server congestions.,"['GIS', 'Internet', 'Client/server', 'Peer-to-peer']",170,4
164,166,An increasing amount of heterogeneous information about scientific research is becoming available on-line. This potentially allows users to explore the information from multiple perspectives and derive insights and not just raw data about a topic of interest. However most current scientific information search systems lag behind this trend being text-based they are fundamentally incapable of dealing with multimedia data. An even more important limitation is that their information environments are information-centric and therefore are not suitable if insights are desired. Towards this goal in this paper we describe the design of a system called ResearchExplorer which facilitates exploring multimedia scientific data to gain insights. This is accomplished by providing an interaction environment for insights where users can explore multimedia scientific information sources. The multimedia information is united around the notion of research event and can be accessed in a unified way. Experiments are conducted to show how ResearchExplorer works and how it cardinally differs from other search systems.,"['Event', 'Interaction Environment', 'Spatio-Temporal Data', 'Multimedia Data', 'Research Event', 'Insight', 'Exploration']",158,7
165,167,Cognitive information complexity measure is based on cognitive informatics which helps in comprehending the software characteristics. For any complexity measure to be robust Weyuker properties must be satisfied to qualify as good and comprehensive one. In this paper an attempt has also been made to evaluate cognitive information complexity measure in terms of nine Weyuker properties through examples. It has been found that all the nine properties have been satisfied by cognitive information complexity measure and hence establishes cognitive information complexity measure based on information contained in the software as a robust and well-structured one.,"['Weighted information count', 'cognitive weight', 'basic control structures', 'cognitive information complexity measure', 'cognitive information complexity unit']",95,5
166,168,From experience with wireless sensor networks it has become apparent that dynamic reprogramming of the sensor nodes is a useful feature. The resource constraints in terms of energy memory and processing power make sensor network reprogramming a challenging task. Many different mechanisms for reprogramming sensor nodes have been developed ranging from full image replacement to virtual machines. We have implemented an in-situ run-time dynamic linker and loader that use the standard ELF object file format. We show that run-time dynamic linking is an effective method for reprogramming even resource constrained wireless sensor nodes. To evaluate our dynamic linking mechanism we have implemented an application-specific virtual machine and a Java virtual machine and compare the energy cost of the different linking and execution models. We measure the energy consumption and execution time overhead on real hardware to quantify the energy costs for dynamic linking. Our results suggest that while in general the overhead of a virtual machine is high a combination of native code and virtual machine code provide good energy efficiency. Dynamic run-time linking can be used to update the native code even in heterogeneous networks.,"['Operating systems', 'Virtual machines', 'Dynamic linking', 'Wireless sensor networks', 'Embedded systems']",186,5
167,169,S e nsor net wor k c omput i ng can be char act eri zed as resource-const r ai ned distributed computing using unreliable low bandwidth communication . This combination of characteristics poses significant software development and maintenance challenges. Effective and efficient debugging tools for sensor network are thus critical. Existent development tools such as TOSSIM EmStar ATEMU and Avrora provide useful debugging support but not with the fidelity scale and functionality that we believe are sufficient to meet the needs of the next generation of applications. In this paper we propose a debugger called S 2 DB based on a distributed full system sensor network simulator with high fidelity and scalable performance DiSenS. By exploiting the potential of DiSenS as a scalable full system simulator S 2 DB extends conventional debugging methods by adding novel device level program source level group level and network level debugging abstractions. The performance evaluation shows that all these debugging features introduce overhead that is generally less than 10 into the simulator and thus making S 2 DB an efficient and effective debugging tool for sensor networks.,"['Simulation', 'Debugging', 'Sensor Network']",184,3
168,170,Computing and maintaining network structures for efficient data aggregation incurs high overhead for dynamic events where the set of nodes sensing an event changes with time. Moreover structured approaches are sensitive to the waiting-time which is used by nodes to wait for packets from their children before forwarding the packet to the sink. Although structure-less approaches can address these issues the performance does not scale well with the network size. We propose a semi-structured approach that uses a structure-less technique locally followed by Dynamic Forwarding on an implicitly constructed packet forwarding structure to support network scalability. The structure ToD is composed of multiple shortest path trees. After performing local aggregation  nodes dynamically decide the forwarding tree based on the location of the sources. The key principle behind ToD is that adjacent nodes in a graph will have low stretch in one of these trees in ToD thus resulting in early aggregation of packets. Based on simulations on a 2000 nodes network and real experiments on a 105 nodes Mica2-based network we conclude that efficient aggregation in large scale networks can be achieved by our semi-structured approach.,"['Anycasting', 'ToD', 'Structure-free', 'Data Aggregation']",186,4
169,171,Mining frequent structural patterns from graph databases is an interesting problem with broad applications. Most of the previous studies focus on pruning unfruitful search subspaces effectively but few of them address the mining on large disk-based databases. As many graph databases in applications cannot be held into main memory scalable mining of large disk-based graph databases remains a challenging problem. In this paper we develop an effective index structure ADI for adjacency index to support mining various graph patterns over large databases that cannot be held into main memory. The index is simple and efficient to build. Moreover the new index structure can be easily adopted in various existing graph pattern mining algorithms. As an example  we adapt the well-known gSpan algorithm by using the ADI structure. The experimental results show that the new index structure enables the scalable graph pattern mining over large databases. In one set of the experiments the new disk-based method can mine graph databases with one million graphs while the original gSpan algorithm can only handle databases of up to 300 thousand graphs. Moreover our new method is faster than gSpan when both can run in main memory.,"['Graph mining', 'ADI Index structure', 'graph database', 'GRaph databases', 'index', 'Frequent graph pattern mining', 'DFS code', 'Gspan algorithm', 'Memory based databases', 'Edge table', 'Disk bases databases', 'Subgraph mine', 'Adjacency list representation', 'frequent graph pattern']",193,14
170,172,The IP Multimedia Subsystem IMS defined by Third Generation Partnership Projects 3GPP and 3GPP2 is a technology designed to provide robust multimedia services across roaming boundaries and over diverse access technologies with promising features like quality-of-service QoS reliability and security. The IMS defines an overlay service architecture that merges the paradigms and technologies of the Internet with the cellular and fixed telecommunication worlds. Its architecture enables the efficient provision of an open set of potentially highly integrated multimedia services combining web browsing email instant messaging presence VoIP video conferencing application sharing telephony unified messaging multimedia content delivery etc. on top of possibly different network technologies. As such IMS enables various business models for providing seamless business and consumer multimedia applications. In this communication converged world the challenging issues are security quality of service QoS and management  administration. In this paper our focus is to manage secure access to multimedia services and applications based on SIP and HTTP on top of IP Multimedia Subsystem IMS). These services include presence video conferencing messaging video broadcasting and push to talk etc. We will utilize Generic Bootstrapping Architecture GBA model to authenticate multimedia applications before accessing these multimedia services offered by IMS operators. We will make enhancement in GBA model to access these services securely by introducing Authentication Proxy AP which is responsible to implement Transport Layer Security TLS for HTTP and SIP communication. This research work is part of Secure Service Provisioning SSP Framework for IP Multimedia System at Fokus Fraunhofer IMS 3Gb Testbed.,"['GLMS/XDMS', 'Generic Authentication Architecture', 'Transport Layer Security', 'IP Multimedia System', 'Diameter proxy', 'Authentication Proxy', 'GBA', 'TLS', 'Transport layer security', 'General bootstrapping architecture', 'AP', 'Authentication proxy', 'Fokus IMS Testbed', 'Security and Privacy', 'TLS Tunnel end points', 'Signalling protocols', 'Generic Bootstrapping Architecture', 'IP multimedia subsystem', 'IMS platform', 'NAF', 'Network authentication function']",251,21
171,173,In-network aggregation is an essential primitive for performing queries on sensor network data. However most aggregation algorithms assume that all intermediate nodes are trusted. In contrast the standard threat model in sensor network security assumes that an attacker may control a fraction of the nodes which may misbehave in an arbitrary Byzantine manner. We present the first algorithm for provably secure hierarchical in-network data aggregation. Our algorithm is guaranteed to detect any manipulation of the aggregate by the adversary beyond what is achievable through direct injection of data values at compromised nodes. In other words the adversary can never gain any advantage from misrepresenting intermediate aggregation computations. Our algorithm incurs only O log 2 n  node congestion supports arbitrary tree-based aggregator topologies and retains its resistance against aggregation manipulation in the presence of arbitrary numbers of malicious nodes. The main algorithm is based on performing the SUM aggregation securely by first forcing the adversary to commit to its choice of intermediate aggregation results and then having the sensor nodes independently verify that their contributions to the aggregate are correctly incorporated. We show how to reduce secure MEDIAN  COUNT  and AVERAGE to this primitive.,"['secure hierarchical data aggregation protocol', 'commitment tree', 'result checking', 'sensor network', 'Sensor Networks', 'query dissemination', 'in-network data aggregation', 'aggregation commit', 'congestion complexity', 'Secure aggregation', 'algorithm', 'Data aggregation', 'commitment forest']",193,13
172,174,The use of middleware eases the development of distributed applications by abstracting the intricacies communication and coordination among software components of the distributed network environment. In wireless sensor networks this is even trickier because of their specific issues such as addressing mobility number of sensors and energy-limited nodes. This paper describes SensorBus a message-oriented middleware MOM model for wireless sensor networks based on the publish-subscribe paradigm and that allows the free exchange of the communication mechanism among sensor nodes allowing as result the capability of using more than one communication mechanism to address the requirements of larger number of applications. We intend to provide a platform which addresses the main characteristics of wireless sensor networks and also allows the development of energy-efficient applications. SensorBus incorporates constraint and query languages which will aid the development of interactive applications. It intends with the utilization of filters reduces data movement minimizing the energy consumption of nodes.,"['constraint and query languages', 'application service', 'wireless sensor network', 'context service', 'Middleware', 'message service', 'design pattern', 'message-oriented middleware model', 'wireless sensor networks', 'application filters', 'environmental monitoring applications', 'publish-subscribe paradigm']",153,12
173,175,We investigate the design space of sensor network broadcast authentication . We show that prior approaches can be organized based on a taxonomy of seven fundamental proprieties such that each approach can satisfy at most six of the seven proprieties. An empirical study of the design space reveals possibilities of new approaches which we present in the following two new authentication protocols  RPT and LEA. Based on this taxonomy we offer guidance in selecting the most appropriate protocol based on an application's desired proprieties. Finally we pose the open challenge for the research community to devise a protocol simultaneously providing all seven properties.,"['Broadcast Authentication', 'Sensor Network', 'Taxonomy']",103,3
174,176,Many methods for classification and gene selection with microarray data have been developed. These methods usually give a ranking of genes. Evaluating the statistical significance of the gene ranking is important for understanding the results and for further biological investigations but this question has not been well addressed for machine learning methods in existing works. Here we address this problem by formulating it in the framework of hypothesis testing and propose a solution based on resampling. The proposed r-test methods convert gene ranking results into position p-values to evaluate the significance of genes. The methods are tested on three real microarray data sets and three simulation data sets with support vector machines as the method of classification and gene selection. The obtained position p-values help to determine the number of genes to be selected and enable scientists to analyze selection results by sophisticated multivariate methods under the same statistical inference paradigm as for simple hypothesis testing methods.,"['classification', 'gene selection', 'Significance of gene ranking', 'microarray data analysis']",157,4
175,177,The contour tree an abstraction of a scalar field that encodes the nesting relationships of isosurfaces can be used to accelerate isosurface extraction to identify important isovalues for volume-rendering transfer functions and to guide exploratory visualization through a flexible isosurface interface. Many real-world data sets produce unmanageably large contour trees which require meaningful simplification. We define local geometric measures for individual contours such as surface area and contained volume and provide an algorithm to compute these measures in a contour tree. We then use these geometric measures to simplify the contour trees suppressing minor topological features of the data. We combine this with a flexible isosurface interface to allow users to explore individual contours of a dataset interactively.,"['contour trees', 'topological simplification', 'Isosurfaces']",118,3
176,178,The way current search engines work leaves a large amount of information available in the World Wide Web outside their catalogues. This is due to the fact that crawlers work by following hyperlinks and a few other references and ignore HTML forms. In this paper we propose a search engine prototype that can retrieve information behind HTML forms by automatically generating queries for them. We describe the architecture some implementation details and an experiment that proves that the information is not in fact indexed by current search engines.,"['Search Engine', 'information retrieval', 'Label Extraction', 'architecture', 'Hidden Web', 'hidden web content', 'web crawler', 'SmartCrawl', 'search engine', 'experimentation', 'implementation', 'html form', 'extraction algorithm']",88,13
177,179,Braille and audio feedback based systems have vastly improved the lives of the visually impaired across a wide majority of the globe. However more than 13 million visually impaired people in the Indian sub-continent could not benefit much from such systems. This was primarily due to the difference in the technology required for Indian languages compared to those corresponding to other popular languages of the world. In this paper we describe the Sparsha toolset. The contribution made by this research has enabled the visually impaired to read and write in Indian vernaculars with the help of a computer.,"['Indian languages', 'Visual impairment', 'Braille', 'audio feedback']",98,4
178,180,This paper describes StyleCam an approach for authoring 3D viewing experiences that incorporate stylistic elements that are not available in typical 3D viewers. A key aspect of StyleCam is that it allows the author to significantly tailor what the user sees and when they see it. The resulting viewing experience can approach the visual richness and pacing of highly authored visual content such as television commercials or feature films. At the same time StyleCam allows for a satisfying level of interactivity while avoiding the problems inherent in using unconstrained camera models. The main components of StyleCam are camera surfaces which spatially constrain the viewing camera animation clips that allow for visually appealing transitions between different camera surfaces and a simple unified interaction technique that permits the user to seamlessly and continuously move between spatial-control of the camera and temporal-control of the animated transitions. Further the user's focus of attention is always kept on the content and not on extraneous interface widgets. In addition to describing the conceptual model of StyleCam its current implementation and an example authored experience we also present the results of an evaluation involving real users.,"['3D viewers', 'interaction techniques', 'camera controls', '3D navigation', '3D visualization']",189,5
179,181,Tactile displays are now becoming available in a form that can be easily used in a user interface. This paper describes a new form of tactile output. Tactons or tactile icons are structured abstract messages that can be used to communicate messages non-visually. A range of different parameters can be used for Tacton construction including  frequency amplitude and duration of a tactile pulse plus other parameters such as rhythm and location. Tactons have the potential to improve interaction in a range of different areas particularly where the visual display is overloaded limited in size or not available such as interfaces for blind people or in mobile and wearable devices . . This paper describes Tactons the parameters used to construct them and some possible ways to design them. Examples of where Tactons might prove useful in user interfaces are given.,"['multimodal interaction', 'Tactons', 'non-visual cues', 'tactile displays']",140,4
180,182,Wireless link losses result in poor TCP throughput since losses are perceived as congestion by TCP resulting in source throttling. In order to mitigate this effect 3G wireless link designers have augmented their system with extensive local retransmission mechanisms. In addition in order to increase throughput intelligent channel state based scheduling have also been introduced. While these mechanisms have reduced the impact of losses on TCP throughput and improved the channel utilization these gains have come at the expense of increased delay and rate variability. In this paper we comprehensively evaluate the impact of variable rate and variable delay on long-lived TCP performance. We propose a model to explain and predict TCP's throughput over a link with variable rate and/or delay. We also propose a network-based solution called Ack Regulator that mitigates the effect of variable rate and/or delay without significantly increasing the round trip time while improving TCP performance by up to 40%.,"['TCP', 'simulation result', '3G wireless links', 'architecture', '3G Wireless', 'congestion solution', 'performance evaluation', 'algorithm', 'Network', 'prediction model', 'wireless communication', 'Link and Rate Variation', 'design']",154,13
181,183,Students in a sophomore-level database fundamentals course were taught SQL and database concepts using both Oracle and SQL Server. Previous offerings of the class had used one or the other database. Classroom experiences suggest that students were able to handle learning SQL in the dual environment and in fact benefited from this approach by better understanding ANSI-standard versus database-specific SQL and implementation differences in the two database systems.,"['database', 'educational fundamentals', 'SQL', 'student feedbacks', 'database systems', 'course design', 'ANSI-Standard SQL', 'Oracle', 'dual environment', 'training vs. education', 'SQL Server', 'SQL Language', 'practical results', 'teaching in IT']",68,14
182,185,We present a model based on the maximum entropy method for analyzing various measures of retrieval performance such as average precision R-precision and precision-at-cutoffs. Our methodology treats the value of such a measure as a constraint on the distribution of relevant documents in an unknown list and the maximum entropy distribution can be determined subject to these constraints. For good measures of overall performance such as average precision the resulting maximum entropy distributions are highly correlated with actual distributions of relevant documents in lists as demonstrated through TREC data for poor measures of overall performance the correlation is weaker. As such the maximum entropy method can be used to quantify the overall quality of a retrieval measure. Furthermore for good measures of overall performance such as average precision we show that the corresponding maximum entropy distributions can be used to accurately infer precision-recall curves and the values of other measures of performance and we demonstrate that the quality of these inferences far exceeds that predicted by simple retrieval measure correlation as demonstrated through TREC data.,"['Average Precision', 'Maximum Entropy', 'Evaluation']",175,3
183,186,The slowing pace of commodity microprocessor performance improvements combined with ever-increasing chip power demands has become of utmost concern to computational scientists . As a result the high performance computing community is examining alternative architectures that address the limitations of modern cache-based designs. In this work we examine the potential of using the forthcoming STI Cell processor as a building block for future high-end computing systems. Our work contains several novel contributions. First we introduce a performance model for Cell and apply it to several key scientific computing kernels dense matrix multiply sparse matrix vector multiply stencil computations  and 1D/2D FFTs. The difficulty of programming Cell which requires assembly level intrinsics for the best performance makes this model useful as an initial step in algorithm design and evaluation. Next we validate the accuracy of our model by comparing results against published hardware results as well as our own implementations on the Cell full system simulator. Additionally we compare Cell performance to benchmarks run on leading superscalar AMD Opteron VLIW Intel Itanium2 and vector Cray X1E architectures. Our work also explores several different mappings of the kernels and demonstrates a simple and effective programming model for Cell's unique architecture . Finally we propose modest microarchitectural modifications that could significantly increase the efficiency of double-precision calculations. Overall results demonstrate the tremendous potential of the Cell architecture for scientific computations in terms of both raw performance and power efficiency.,"['FFT', 'sparse matrix', 'GEMM', 'Stencil', 'SpMV', 'three level memory', 'Cell processor']",236,7
184,188,Component Based Development aims at constructing software through the inter-relationship between pre-existing components. However these components should be bound to a specific application domain in order to be effectively reused. Reusable domain components and their related documentation are usually stored in a great variety of data sources. Thus a possible solution for accessing this information is to use a software layer that integrates different component information sources. We present a component information integration data layer based on mediators. Through mediators domain ontology acts as a technique/formalism for specifying ontological commitments or agreements between component users and providers enabling more accurate software component information search.,"['Domain Engineering', 'Software Classification and Identification', 'Component Based Engineering', 'Component Repositories']",104,4
185,189,We present enhancements for UDDI  DAML-S registries allowing cooperative discovery and selection of Web services with a focus on personalization. To find the most useful service in each instance of a request not only explicit parameters of the request have to be matched against the service offers. Also user preferences or implicit assumptions of a user with respect to common knowledge in a certain domain have to be considered to improve the quality of service provisioning. In the area of Web services the notion of service ontologies together with cooperative answering techniques can take a lot of this responsibility. However without quality assessments for the relaxation of service requests and queries a personalized service discovery and selection is virtually impossible. This paper focuses on assessing the semantic meaning of query relaxation plans over multiple conceptual views of the service ontology each one representing a soft query constraint of the user request. Our focus is on the question what constitutes a minimum amount of necessary relaxation to answer each individual request in a cooperative manner. Incorporating such assessments as early as possible we propose to integrate ontology-based discovery directly into UDDI directories or query facilities in service provisioning portals. Using the quality assessments presented here this integration promises to propel today's Web services towards an intuitive user-centered service provisioning.,"['discovery of possible services', 'Tree-shaped clipping of ontologies', 'selection of the most useful', 'personalization', 'subsequent execution', 'The generalization throughout ontologies', 'Relaxing multiple ontologies', 'user profiling', 'Universal Description Discovery and Integration', 'Web services', 'Semantic Web', 'Web Service Definition Language', 'preference-based service provisioning', 'Domain-specific understanding of concepts', 'generalization hierarchy of concepts', 'cooperative service discovery', 'ontology resembles common knowledge']",218,17
